Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,ScopusID,EID
17,Chen Z.,"The nearly complete mitochondrial genome of a stonefly species, styloperla sp. (Plecoptera: Styloperlidae)",2016,Mitochondrial DNA,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85008402200&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85008402200&origin=inward,,2026-04-12 18:39:41,Article,10.3109/19401736.2015.1046166,19401736,https://api.elsevier.com/content/abstract/scopus_id/85008402200,27,4,,,,1.89,17.0,1,9,,,,85008402200,2-s2.0-85008402200
18,Cui Y.,"The first fossil salmonfly (Insecta: Plecoptera: Pteronarcyidae), back to the Middle Jurassic",2016,BMC Evolutionary Biology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84992223633&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84992223633&origin=inward,,2026-04-12 18:39:41,Article,10.1186/s12862-016-0787-9,,https://api.elsevier.com/content/abstract/scopus_id/84992223633,16,1,,,,2.0,18.0,1,9,,,,84992223633,2-s2.0-84992223633
73,McCulloch G.A.,A time-calibrated phylogeny of southern hemisphere stoneflies: Testing for Gondwanan origins,2016,Molecular Phylogenetics and Evolution,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84953340941&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84953340941&origin=inward,,2026-04-12 18:39:41,Article,10.1016/j.ympev.2015.10.028,10557903,https://api.elsevier.com/content/abstract/scopus_id/84953340941,96,,,,,8.11,73.0,1,9,,,,84953340941,2-s2.0-84953340941
4,Beracko P.,"Community structure, life histories and secondary production of stoneflies in two small mountain streams with different degree of forest cover",2016,Journal of Limnology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84962477100&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84962477100&origin=inward,,2026-04-12 18:39:41,Article,10.4081/jlimnol.2015.1262,11295767,https://api.elsevier.com/content/abstract/scopus_id/84962477100,75,1,,,,0.44,4.0,1,9,,,,84962477100,2-s2.0-84962477100
37,Wang K.,"The complete mitochondrial genome of a stonefly species, Togoperla sp. (Plecoptera: Perlidae)",2016,Mitochondrial DNA Part A DNA Mapping Sequencing and Analysis,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85011999483&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85011999483&origin=inward,,2026-04-12 18:39:41,Article,10.3109/19401736.2014.961130,,https://api.elsevier.com/content/abstract/scopus_id/85011999483,27,3,,,,4.11,37.0,1,9,,,,85011999483,2-s2.0-85011999483
16,Karaouzas I.,An annotated checklist of the Greek stonefly fauna (Insecta: Plecoptera),2016,Zootaxa,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84969988142&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84969988142&origin=inward,,2026-04-12 18:39:41,Article,10.11646/zootaxa.4111.4.1,11755326,https://api.elsevier.com/content/abstract/scopus_id/84969988142,4111,4,,,,1.78,16.0,1,9,,,,84969988142,2-s2.0-84969988142
0,Moroz M.,The stoneflies (Plecoptera) of Belarus: Fauna and biotopic distribution,2016,Entomological Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84969787000&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84969787000&origin=inward,,2026-04-12 18:39:41,Article,10.1134/S0013873816020044,00138738,https://api.elsevier.com/content/abstract/scopus_id/84969787000,96,2,,,,0.0,0.0,1,9,,,,84969787000,2-s2.0-84969787000
3,Murányi D.,"Lost and found: The Plecoptera types of Blanchard and Mabille, with further contributions to the stoneflies of Chile",2016,Zootaxa,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85000542419&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85000542419&origin=inward,,2026-04-12 18:39:41,Article,10.11646/zootaxa.4200.4.6,11755326,https://api.elsevier.com/content/abstract/scopus_id/85000542419,4200,4,,,,0.33,3.0,1,9,,,,85000542419,2-s2.0-85000542419
16,Rebora M.,Antennal sensilla of the stonefly Dinocras cephalotes (Plecoptera: Perlidae),2016,Arthropod Structure and Development,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84999750742&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84999750742&origin=inward,,2026-04-12 18:39:41,Article,10.1016/j.asd.2016.10.009,14678039,https://api.elsevier.com/content/abstract/scopus_id/84999750742,45,6,,,,1.78,16.0,1,9,,,,84999750742,2-s2.0-84999750742
6,Caires A.M.,"Unique reproductive characteristics of Lake Tahoe's Capnia lacustra (Plecoptera:Capniidae), a stonefly in decline",2016,Freshwater Science,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84999780257&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84999780257&origin=inward,,2026-04-12 18:39:41,Article,10.1086/688485,21619549,https://api.elsevier.com/content/abstract/scopus_id/84999780257,35,4,,,,0.67,6.0,1,9,,,,84999780257,2-s2.0-84999780257
22,Darilmaz M.C.,Contribution to the knowledge of Turkish stoneflies with annotated catalogue (Insecta: Plecoptera),2016,Zootaxa,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84959934479&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84959934479&origin=inward,,2026-04-12 18:39:41,Article,10.11646/zootaxa.4074.1.1,11755326,https://api.elsevier.com/content/abstract/scopus_id/84959934479,4074,1,,,,2.44,22.0,1,9,,,,84959934479,2-s2.0-84959934479
12,Zhou C.,"The mitochondrial genome of the winter stonefly Apteroperla tikumana (Plecoptera, Capniidae)",2016,Mitochondrial DNA,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85008423166&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85008423166&origin=inward,,2026-04-12 18:39:41,Article,10.3109/19401736.2015.1063120,19401736,https://api.elsevier.com/content/abstract/scopus_id/85008423166,27,4,,,,1.33,12.0,1,9,,,,85008423166,2-s2.0-85008423166
10,DeWalt R.E.,"Atlas of Ohio aquatic insects: Volume II, plecoptera",2016,Biodiversity Data Journal,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018633556&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85018633556&origin=inward,,2026-04-12 18:39:41,Article,10.3897/BDJ.4.e10723,,https://api.elsevier.com/content/abstract/scopus_id/85018633556,4,1,,,,1.11,10.0,1,9,,,,85018633556,2-s2.0-85018633556
7,DeWalt R.E.,"Mayflies, stoneflies, and caddisflies of streams and marshes of Indiana dunes national lakeshore, USA",2016,Zookeys,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84955504687&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84955504687&origin=inward,,2026-04-12 18:39:41,Article,10.3897/zookeys.556.6725,13132989,https://api.elsevier.com/content/abstract/scopus_id/84955504687,2016,556,,,,0.78,7.0,1,9,,,,84955504687,2-s2.0-84955504687
44,Wang K.,"The complete mitochondrial genome of a stonefly species, Kamimuria chungnanshana Wu, 1948 (Plecoptera: Perlidae)",2016,Mitochondrial DNA,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84941647918&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84941647918&origin=inward,,2026-04-12 18:39:41,Article,10.3109/19401736.2015.1082088,19401736,https://api.elsevier.com/content/abstract/scopus_id/84941647918,27,5,,,,4.89,44.0,1,9,,,,84941647918,2-s2.0-84941647918
17,Boumans L.,"Introgression and species demarcation in western European Leuctra fusca (Linnaeus, 1758) and L. digitata Kempny, 1899 (Plecoptera: Leuctridae)",2016,Aquatic Insects,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84969160288&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84969160288&origin=inward,,2026-04-12 18:39:41,Article,10.1080/01650424.2016.1161200,01650424,https://api.elsevier.com/content/abstract/scopus_id/84969160288,37,2,,,,1.89,17.0,1,9,,,,84969160288,2-s2.0-84969160288
