Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,ScopusID,EID
27,Ballare E.,"Dragons fly, biologists classify: An overview of molecular odonate studies, and our evolutionary understanding of dragonfly and damselfly (Insecta: Odonata) behavior",2011,International Journal of Odonatology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862846614&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84862846614&origin=inward,,2026-04-12 18:54:45,Article,10.1080/13887890.2011.579538,13887890,https://api.elsevier.com/content/abstract/scopus_id/84862846614,14,2,,,,1.93,27.0,1,14,,,,84862846614,2-s2.0-84862846614
130,Paulson D.,Dragonflies and damselflies of the east,2011,Dragonflies and Damselflies of the East,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105002700471&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105002700471&origin=inward,,2026-04-12 18:54:45,Book,,,https://api.elsevier.com/content/abstract/scopus_id/105002700471,,,,,,9.29,130.0,1,14,,,,105002700471,2-s2.0-105002700471
24,Sherratt T.,A comparative analysis of senescence in adult damselflies and dragonflies (Odonata),2011,Journal of Evolutionary Biology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79952647328&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79952647328&origin=inward,,2026-04-12 18:54:45,Article,10.1111/j.1420-9101.2010.02222.x,1010061X,https://api.elsevier.com/content/abstract/scopus_id/79952647328,24,4,,,,1.71,24.0,1,14,,,,79952647328,2-s2.0-79952647328
2,Torres-Cambas Y.,Limited spermathecal sperm removal ability in the damselfly Hypolestes trinitatis (Gundlach) (Odonata: Megapodagrionidae),2011,International Journal of Odonatology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862905657&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84862905657&origin=inward,,2026-04-12 18:54:45,Article,10.1080/13887890.2011.638617,13887890,https://api.elsevier.com/content/abstract/scopus_id/84862905657,14,4,,,,0.14,2.0,1,14,,,,84862905657,2-s2.0-84862905657
9,Nagel L.,Escape of parasitic water mites from dragonfly predators attacking their damselfly hosts,2011,Canadian Journal of Zoology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79952969368&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79952969368&origin=inward,,2026-04-12 18:54:45,Article,10.1139/Z10-112,00084301,https://api.elsevier.com/content/abstract/scopus_id/79952969368,89,3,,,,0.64,9.0,1,14,,,,79952969368,2-s2.0-79952969368
92,Donoughe S.,Resilin in dragonfly and damselfly wings and its implications for wing flexibility,2011,Journal of Morphology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=81155122972&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=81155122972&origin=inward,,2026-04-12 18:54:45,Article,10.1002/jmor.10992,03622525,https://api.elsevier.com/content/abstract/scopus_id/81155122972,272,12,,,,6.57,92.0,1,14,,,,81155122972,2-s2.0-81155122972
5,Winterbourn M.J.,"Establishment of larval populations of the dragonfly Tramea loewii Kaup, 1866 (Odonata: Libellulidae) in lakes of northern New Zealand",2011,New Zealand Journal of Zoology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79959643963&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79959643963&origin=inward,,2026-04-12 18:54:45,Article,10.1080/03014223.2010.548561,03014223,https://api.elsevier.com/content/abstract/scopus_id/79959643963,38,2,,,,0.36,5.0,1,14,,,,79959643963,2-s2.0-79959643963
6,Martens A.,"Early stadium damselfly larvae (Odonata: Coenagrionidae) as prey of an aquatic plant, Utricularia australis",2011,International Journal of Odonatology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79960776388&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79960776388&origin=inward,,2026-04-12 18:54:45,Article,10.1080/13887890.2011.568191,13887890,https://api.elsevier.com/content/abstract/scopus_id/79960776388,14,1,,,,0.43,6.0,1,14,,,,79960776388,2-s2.0-79960776388
14,Gyulavári H.A.,"Morphometric and molecular studies on the populations of the damselflies Chalcolestes viridis and C. parvidens (Odonata, Lestidae)",2011,International Journal of Odonatology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862864542&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84862864542&origin=inward,,2026-04-12 18:54:45,Article,10.1080/13887890.2011.651983,13887890,https://api.elsevier.com/content/abstract/scopus_id/84862864542,14,4,,,,1.0,14.0,1,14,,,,84862864542,2-s2.0-84862864542
36,Guillermo-Ferreira R.,"Oviposition site selection in Oxyagrion microstigma Selys, 1876 (Odonata: Coenagrionidae) is related to aquatic vegetation structure",2011,International Journal of Odonatology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862861210&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84862861210&origin=inward,,2026-04-12 18:54:45,Article,10.1080/13887890.2011.621109,13887890,https://api.elsevier.com/content/abstract/scopus_id/84862861210,14,3,,,,2.57,36.0,1,14,,,,84862861210,2-s2.0-84862861210
